id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,Standard Note,note2,receiving network coverage,pickup method,date,corridor
620183952,2018_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Xoom,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,4.99,18.64,2.2,4.7,500,500,USD,12.99,18.64,2.2,4.8,19.06,yes,,,High,Agent,04-may-18,USAMEX
620183953,2018_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,"Bank account transfer,Debit/credit card",Internet,Less than one hour,200,200,USD,0,18.51,2.89,2.89,500,500,USD,0,18.51,2.89,2.89,19.06,yes,,,Medium,,04-may-18,USAMEX
620183954,2018_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,4,18.82,1.26,3.26,500,500,USD,4,18.82,1.26,2.06,19.06,yes,Debit card payment,,High,Agent,04-may-18,USAMEX
620183955,2018_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Remitly,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,3.99,18.83,1.21,3.2,500,500,USD,0,18.83,1.21,1.21,19.06,yes,,,High,Agent,04-may-18,USAMEX
620183956,2018_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Remitly,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,3.99,18.66,2.1,4.09,500,500,USD,0,18.66,2.1,2.1,19.06,yes,,,High,Agent,04-may-18,USAMEX
620183957,2018_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Pangea,Money Transfer Operator,Debit/credit card,Internet,Same day,200,200,USD,4.95,18.64,2.2,4.68,500,500,USD,4.95,18.64,2.2,3.19,19.06,yes,Debit card payment,,High,Agent,04-may-18,USAMEX
620183958,2018_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Viamericas,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,5.99,18.92,0.73,3.73,500,500,USD,15.49,18.92,0.73,3.83,19.06,yes,,,High,Agent,04-may-18,USAMEX
620183959,2018_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Walmart2World,Bank,Cash,Agent,Less than one hour,200,200,USD,8,18.83,1.21,5.21,500,500,USD,8,18.83,1.21,2.81,19.06,yes,,,High,Agent,04-may-18,USAMEX
620183974,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,Bank account payment,,Medium,,04-may-18,USANIC
620183975,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Vigo,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USANIC
620183976,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Alante Financial,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,10,1,0,2,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USANIC
620183977,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Sigue Money Transfers,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9,1,0,4.5,500,500,USD,10,1,0,2,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USANIC
620183978,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9.99,1,0,5,500,500,USD,9.99,1,0,2,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USANIC
620183979,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Envios 22-24,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Medium,Agent,04-may-18,USANIC
620183980,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,Economy service,,High,Agent,04-may-18,USANIC
620183981,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,15,1,0,7.5,500,500,USD,42,1,0,8.4,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USANIC
620183982,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,15,1,0,7.5,500,500,USD,42,1,0,8.4,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USANIC
620183983,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9,1,0,4.5,500,500,USD,9,1,0,1.8,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USANIC
620183984,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USANIC
620183985,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,12.99,1,0,6.5,500,500,USD,22.99,1,0,4.6,1,yes,Card payment,,High,Agent,04-may-18,USANIC
620183986,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,"Bank account transfer,Debit/credit card",Internet,Less than one hour,200,200,USD,6.99,1,0,3.5,500,500,USD,9.99,1,0,2,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USANIC
620183987,2018_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USANIC
620184012,2018_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9,1,0,4.5,500,500,USD,9,1,0,1.8,1,yes,Card payment,,High,Agent,01-may-18,USAPAN
620184013,2018_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,Vigo,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,10,1,0,5,500,500,USD,10,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. Panama has officially adopted the USD as its currency.,,High,Agent,01-may-18,USAPAN
620184014,2018_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9.99,1,0,5,500,500,USD,9.99,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. Panama has officially adopted the USD as its currency.,,High,Agent,01-may-18,USAPAN
620184015,2018_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,In this corridor all RSPs send and payout in USD. Panama has officially adopted the USD as its currency.,,High,Agent,01-may-18,USAPAN
620184016,2018_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Same day,200,200,USD,14.99,1,0,7.5,500,500,USD,41.99,1,0,8.4,1,yes,,,High,Agent,01-may-18,USAPAN
620184017,2018_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,15,1,0,7.5,500,500,USD,42,1,0,8.4,1,yes,Card payment,,High,Agent,01-may-18,USAPAN
620184018,2018_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,Sigue Money Transfers,Money Transfer Operator,"Bank account transfer,Cash",Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,10,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. Panama has officially adopted the USD as its currency.,,Medium,,01-may-18,USAPAN
620184019,2018_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,Ria,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,5,1,0,2.5,500,500,USD,5,1,0,1,1,yes,,,High,Agent,01-may-18,USAPAN
620184020,2018_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,Ria,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,In this corridor all RSPs send and payout in USD. Panama has officially adopted the USD as its currency.,,High,Agent,01-may-18,USAPAN
620184021,2018_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,8.99,1,0,4.5,500,500,USD,8.99,1,0,1.8,1,yes,Bank account payment,,High,Agent,01-may-18,USAPAN
620184022,2018_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,Walmart2World,Bank,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,In this corridor all RSPs send and payout in USD. Panama has officially adopted the USD as its currency.,,High,Agent,01-may-18,USAPAN
620184023,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Xoom,Money Transfer Operator,"Bank account transfer,Debit/credit card",Internet,Same day,200,200,USD,4.99,3.13,4.37,6.86,500,500,USD,4.99,3.13,4.37,5.37,3.27,yes,Bank account payment,,High,Agent,04-may-18,USAPER
620184024,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,3.27,0.09,4.09,500,500,USD,8,3.27,0.09,1.69,3.27,yes,,,High,Agent,04-may-18,USAPER
620184025,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Delgado Travel,Bank,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USAPER
620184026,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Vigo,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9,3.21,1.92,6.42,500,500,USD,9,3.21,1.92,3.72,3.27,yes,,,High,Agent,04-may-18,USAPER
620184027,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9,3.21,1.92,6.42,500,500,USD,9,3.21,1.92,3.72,3.27,yes,,,High,Agent,04-may-18,USAPER
620184028,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Uniteller,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,10,1,0,5,500,500,USD,10,1,0,2,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USAPER
620184029,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Uno Money Transfer (Omnex Group),Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,10,1,0,5,500,500,USD,10,1,0,2,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,04-may-18,USAPER
620184030,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9.99,3.2,2.23,7.23,500,500,USD,9.99,3.2,2.23,4.23,3.27,yes,,,High,Agent,04-may-18,USAPER
620184031,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Wells Fargo,Bank,Bank account transfer,"Agent,Internet",2 days,200,200,USD,5,1,0,2.5,500,500,USD,5,1,0,1,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Medium,,04-may-18,USAPER
620184032,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Jet Peru,Bank,Cash,Agent,Less than one hour,200,200,USD,6,1,0,3,500,500,USD,15,1,0,3,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Medium,Agent,04-may-18,USAPER
620184033,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Jet Peru,Bank,Cash,Agent,Less than one hour,200,200,USD,7,1,0,3.5,500,500,USD,10,1,0,2,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Medium,,04-may-18,USAPER
620184034,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,10.99,3.17,3.15,8.64,500,500,USD,10.99,3.17,3.15,5.34,3.27,yes,,,High,Agent,04-may-18,USAPER
620184035,2018_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,6,3.27,0.09,3.09,500,500,USD,6,3.27,0.09,1.29,3.27,yes,,,High,Agent,04-may-18,USAPER
